Source,Type,Target,Weight
eraste,Undirected,tircis,5
eraste,Undirected,melite,4
eraste,Undirected,cliton,4
eraste,Undirected,philandre,2
eraste,Undirected,la-nourrice,3
eraste,Undirected,nourrice,1
eraste,Undirected,cloris,1
tircis,Undirected,melite,6
tircis,Undirected,philandre,2
tircis,Undirected,cloris,5
tircis,Undirected,la-nourrice,1
tircis,Undirected,nourrice,1
melite,Undirected,la-nourrice,2
melite,Undirected,cloris,4
melite,Undirected,lisis,1
melite,Undirected,nourrice,1
philandre,Undirected,cloris,4
philandre,Undirected,cliton,1
cloris,Undirected,lisis,3
cloris,Undirected,cliton,1
cloris,Undirected,nourrice,2
cloris,Undirected,la-nourrice,2
cliton,Undirected,nourrice,1
cliton,Undirected,la-nourrice,2
cliton,Undirected,lisis,1
la-nourrice,Undirected,nourrice,2
la-nourrice,Undirected,lisis,1
lisis,Undirected,nourrice,1
