Source,Type,Target,Weight
thermantie,Undirected,eucherius,4
thermantie,Undirected,honorius,5
thermantie,Undirected,placidie,1
thermantie,Undirected,stilicon,2
thermantie,Undirected,mutian,1
eucherius,Undirected,honorius,8
eucherius,Undirected,placidie,2
eucherius,Undirected,zenon,1
eucherius,Undirected,stilicon,3
eucherius,Undirected,mutian,1
honorius,Undirected,placidie,5
honorius,Undirected,zenon,1
honorius,Undirected,marcellin,3
honorius,Undirected,stilicon,8
honorius,Undirected,mutian,2
placidie,Undirected,stilicon,6
placidie,Undirected,lucile,4
placidie,Undirected,mutian,1
placidie,Undirected,marcellin,2
stilicon,Undirected,mutian,4
stilicon,Undirected,lucile,1
lucile,Undirected,marcellin,1
