Source,Type,Target,Weight
zabas,Undirected,odenie,9
zabas,Undirected,timagene,7
zabas,Undirected,zenobie,6
zabas,Undirected,un-garde,1
zabas,Undirected,rutile,2
zabas,Undirected,martian,1
zabas,Undirected,aurelian,3
odenie,Undirected,timagene,8
odenie,Undirected,zenobie,10
odenie,Undirected,un-garde,3
odenie,Undirected,rutile,4
odenie,Undirected,martian,2
odenie,Undirected,dioree,1
odenie,Undirected,aurelian,7
odenie,Undirected,ilione,2
timagene,Undirected,zenobie,9
timagene,Undirected,rutile,3
timagene,Undirected,martian,3
timagene,Undirected,aurelian,3
zenobie,Undirected,un-garde,1
zenobie,Undirected,rutile,5
zenobie,Undirected,martian,3
zenobie,Undirected,aurelian,3
zenobie,Undirected,ilione,2
un-garde,Undirected,aurelian,2
rutile,Undirected,martian,1
rutile,Undirected,aurelian,3
rutile,Undirected,ilione,1
martian,Undirected,aurelian,1
aurelian,Undirected,ilione,1
