Source,Type,Target,Weight
cloridan,Undirected,perside,2
cloridan,Undirected,lisidor,1
cloridan,Undirected,eristhene,1
cloridan,Undirected,cleonice,7
cloridan,Undirected,le-page,2
cloridan,Undirected,la-nourrice,2
cloridan,Undirected,erimand,2
cloridan,Undirected,oronte,1
cloridan,Undirected,aliaste,1
cloridan,Undirected,premier-mort,1
cloridan,Undirected,deuxieme-mort,1
perside,Undirected,le-page,3
perside,Undirected,aliaste,3
perside,Undirected,celinde,1
perside,Undirected,oronte,2
perside,Undirected,cleonice,1
perside,Undirected,premier-mort,1
perside,Undirected,deuxieme-mort,1
perside,Undirected,erimand,1
lisidor,Undirected,cleonice,3
lisidor,Undirected,eristhene,3
cleonice,Undirected,eristhene,2
cleonice,Undirected,le-page,3
cleonice,Undirected,la-nourrice,2
cleonice,Undirected,erimand,2
cleonice,Undirected,aliaste,2
cleonice,Undirected,oronte,1
cleonice,Undirected,premier-mort,1
cleonice,Undirected,deuxieme-mort,1
le-page,Undirected,la-nourrice,1
le-page,Undirected,premier-voleur,1
le-page,Undirected,deuxieme-voleur,1
le-page,Undirected,aliaste,2
le-page,Undirected,oronte,1
le-page,Undirected,premier-mort,1
le-page,Undirected,deuxieme-mort,1
le-page,Undirected,erimand,1
la-nourrice,Undirected,erimand,1
erimand,Undirected,oronte,1
erimand,Undirected,aliaste,1
erimand,Undirected,premier-mort,1
erimand,Undirected,deuxieme-mort,1
aliaste,Undirected,celinde,1
aliaste,Undirected,oronte,2
aliaste,Undirected,clarinde,1
aliaste,Undirected,premier-mort,1
aliaste,Undirected,deuxieme-mort,1
oronte,Undirected,clarinde,1
oronte,Undirected,premier-mort,1
oronte,Undirected,deuxieme-mort,1
premier-voleur,Undirected,deuxieme-voleur,1
premier-mort,Undirected,deuxieme-mort,1
