Source,Type,Target,Weight
don-carlos,Undirected,don-pedre,7
don-carlos,Undirected,la-vice-reine,3
don-carlos,Undirected,lucille,2
don-carlos,Undirected,olympe,5
don-carlos,Undirected,les-quatre-hommes-masques,1
don-carlos,Undirected,le-masque,1
don-carlos,Undirected,la-dame-masquee,2
don-carlos,Undirected,la-dame,4
don-carlos,Undirected,la-premiere-dame,1
don-carlos,Undirected,la-seconde-dame,1
don-carlos,Undirected,le-page,1
don-carlos,Undirected,le-garde,2
don-carlos,Undirected,une-dame,1
don-carlos,Undirected,alfonce,1
don-carlos,Undirected,don-leonard,1
don-carlos,Undirected,don-alvare,1
don-pedre,Undirected,la-vice-reine,1
don-pedre,Undirected,lucille,2
alfonce,Undirected,olympe,1
alfonce,Undirected,don-alexis,1
olympe,Undirected,don-alexis,2
olympe,Undirected,don-leonard,1
olympe,Undirected,marcelle,1
olympe,Undirected,don-alvare,1
olympe,Undirected,les-quatre-hommes-masques,1
olympe,Undirected,le-page,1
olympe,Undirected,la-dame,1
olympe,Undirected,une-dame,1
olympe,Undirected,la-vice-reine,2
don-alexis,Undirected,don-leonard,1
don-alexis,Undirected,marcelle,4
don-alexis,Undirected,don-alvare,3
don-leonard,Undirected,marcelle,2
don-leonard,Undirected,don-alvare,4
don-leonard,Undirected,la-vice-reine,1
don-leonard,Undirected,le-page,1
marcelle,Undirected,don-alvare,4
don-alvare,Undirected,la-vice-reine,1
don-alvare,Undirected,le-page,1
la-vice-reine,Undirected,lucille,2
la-vice-reine,Undirected,le-page,1
la-dame-masquee,Undirected,la-dame,2
la-dame-masquee,Undirected,la-premiere-dame,1
la-dame-masquee,Undirected,la-seconde-dame,1
la-dame,Undirected,la-premiere-dame,1
la-dame,Undirected,la-seconde-dame,1
la-dame,Undirected,une-dame,1
la-premiere-dame,Undirected,la-seconde-dame,1
