Source,Type,Target,Weight
pothier,Undirected,le-bourgeois,4
pothier,Undirected,dernier-bourgeois,2
pothier,Undirected,bussy,1
pothier,Undirected,de-thou,2
pothier,Undirected,premier-bourgeois,1
pothier,Undirected,second-bourgeois,1
le-bourgeois,Undirected,premier-bourgeois,1
le-bourgeois,Undirected,second-bourgeois,1
le-bourgeois,Undirected,de-thou,1
sully,Undirected,henri,1
henri,Undirected,l-officier,2
henri,Undirected,turenne,1
henri,Undirected,mayenne,1
premier-bourgeois,Undirected,second-bourgeois,3
premier-bourgeois,Undirected,de-thou,1
second-bourgeois,Undirected,de-thou,1
bussy,Undirected,de-thou,1
