Source,Type,Target,Weight
elise,Undirected,julie,3
elise,Undirected,lisette,3
elise,Undirected,madame-dubens,3
elise,Undirected,romarin,2
elise,Undirected,alcandre,1
elise,Undirected,lisidor,1
elise,Undirected,madame-de-cimiere,1
julie,Undirected,lisette,2
julie,Undirected,madame-dubens,2
julie,Undirected,alcandre,1
julie,Undirected,lisidor,1
julie,Undirected,romarin,1
julie,Undirected,madame-de-cimiere,1
lisette,Undirected,romarin,3
lisette,Undirected,madame-dubens,3
lisette,Undirected,madame-de-cimiere,2
lisette,Undirected,alcandre,1
lisette,Undirected,lisidor,1
madame-dubens,Undirected,romarin,3
madame-dubens,Undirected,madame-de-cimiere,2
madame-dubens,Undirected,alcandre,1
madame-dubens,Undirected,lisidor,1
romarin,Undirected,madame-de-cimiere,2
romarin,Undirected,alcandre,1
romarin,Undirected,lisidor,1
madame-de-cimiere,Undirected,alcandre,1
madame-de-cimiere,Undirected,lisidor,1
alcandre,Undirected,lisidor,1
