Source,Type,Target,Weight
ombre,Undirected,cleomene,1
ombre,Undirected,panthee,1
ombre,Undirected,choeur,1
cleomene,Undirected,panthee,1
cleomene,Undirected,choeur,1
panthee,Undirected,choeur,1
choeur,Undirected,cratesiclea,3
choeur,Undirected,stratonice,2
choeur,Undirected,archidamie,1
choeur,Undirected,agis,3
choeur,Undirected,leonidas,1
choeur,Undirected,pausanias,1
choeur,Undirected,pheax,1
choeur,Undirected,damoiselle,1
choeur,Undirected,ptolomee,1
choeur,Undirected,messager,1
cratesiclea,Undirected,stratonice,1
cratesiclea,Undirected,archidamie,1
cratesiclea,Undirected,agis,3
cratesiclea,Undirected,leonidas,1
cratesiclea,Undirected,pausanias,1
cratesiclea,Undirected,pheax,1
cratesiclea,Undirected,damoiselle,1
stratonice,Undirected,archidamie,1
stratonice,Undirected,agis,1
stratonice,Undirected,ptolomee,1
stratonice,Undirected,messager,1
archidamie,Undirected,agis,1
agis,Undirected,leonidas,1
agis,Undirected,pausanias,1
agis,Undirected,pheax,1
agis,Undirected,damoiselle,1
leonidas,Undirected,pausanias,1
leonidas,Undirected,pheax,1
pausanias,Undirected,pheax,1
ptolomee,Undirected,messager,1
