Source,Type,Target,Weight
margot,Undirected,claudine,4
margot,Undirected,lucas,6
margot,Undirected,l-olive,6
margot,Undirected,eraste,6
margot,Undirected,le-collecteur,3
margot,Undirected,le-collecteur-lucas,1
claudine,Undirected,eraste,4
claudine,Undirected,l-olive,3
claudine,Undirected,le-collecteur,2
claudine,Undirected,lucas,1
lucas,Undirected,l-olive,6
lucas,Undirected,eraste,6
lucas,Undirected,le-collecteur,2
lucas,Undirected,le-collecteur-lucas,1
l-olive,Undirected,eraste,8
l-olive,Undirected,le-collecteur,1
eraste,Undirected,le-collecteur,2
eraste,Undirected,le-collecteur-lucas,1
le-collecteur,Undirected,le-collecteur-lucas,1
premiere-paysanne,Undirected,premier-paysan,1
premiere-paysanne,Undirected,second-paysan,1
premiere-paysanne,Undirected,seconde-paysanne,1
premiere-paysanne,Undirected,ensemble,1
premier-paysan,Undirected,second-paysan,1
premier-paysan,Undirected,seconde-paysanne,1
premier-paysan,Undirected,ensemble,1
second-paysan,Undirected,seconde-paysanne,1
second-paysan,Undirected,ensemble,1
seconde-paysanne,Undirected,ensemble,1
