Source,Type,Target,Weight
brecourt,Undirected,duparc,11
brecourt,Undirected,pierrette,10
brecourt,Undirected,moliere,11
brecourt,Undirected,armande,6
brecourt,Undirected,madeleine,10
brecourt,Undirected,le-cavalier,2
brecourt,Undirected,baron,5
brecourt,Undirected,conde,3
brecourt,Undirected,un-ouvrier,1
duparc,Undirected,moliere,11
duparc,Undirected,le-cavalier,1
duparc,Undirected,madeleine,10
duparc,Undirected,armande,6
duparc,Undirected,pierrette,8
duparc,Undirected,baron,6
duparc,Undirected,conde,2
duparc,Undirected,un-ouvrier,1
pierrette,Undirected,moliere,16
pierrette,Undirected,armande,6
pierrette,Undirected,madeleine,10
pierrette,Undirected,le-cavalier,3
pierrette,Undirected,pierette,1
pierrette,Undirected,la-petite-madeleine,1
pierrette,Undirected,baron,3
pierrette,Undirected,premier-ouvrier,1
pierrette,Undirected,second-ouvrier,1
pierrette,Undirected,troisieme-ouvrier,1
pierrette,Undirected,conde,2
pierrette,Undirected,autre-ouvrier,1
pierrette,Undirected,un-vieil-ouvrier,1
pierrette,Undirected,un-autre-ouvrier,1
pierrette,Undirected,un-ouvrier,1
moliere,Undirected,armande,14
moliere,Undirected,madeleine,16
moliere,Undirected,le-cavalier,2
moliere,Undirected,pierette,1
moliere,Undirected,conde,3
moliere,Undirected,baron,10
moliere,Undirected,le-roi,1
moliere,Undirected,la-petite-madeleine,1
moliere,Undirected,un-ouvrier,2
armande,Undirected,madeleine,11
armande,Undirected,le-cavalier,1
armande,Undirected,baron,7
armande,Undirected,conde,1
madeleine,Undirected,le-cavalier,1
madeleine,Undirected,conde,3
madeleine,Undirected,baron,5
madeleine,Undirected,un-ouvrier,1
baron,Undirected,un-ouvrier,2
baron,Undirected,conde,1
conde,Undirected,une-belle-dame,1
conde,Undirected,un-doucereux,1
conde,Undirected,une-autre-dame,1
conde,Undirected,un-marquis,1
conde,Undirected,la-dame,1
conde,Undirected,le-marquis,1
conde,Undirected,une-vieille-dame,1
conde,Undirected,le-bel-esprit,1
conde,Undirected,la-vieille-dame,1
conde,Undirected,premier-ouvrier,1
conde,Undirected,second-ouvrier,1
conde,Undirected,troisieme-ouvrier,1
conde,Undirected,autre-ouvrier,1
conde,Undirected,un-vieil-ouvrier,1
conde,Undirected,un-autre-ouvrier,1
conde,Undirected,un-ouvrier,1
une-belle-dame,Undirected,un-doucereux,1
une-belle-dame,Undirected,une-autre-dame,1
une-belle-dame,Undirected,un-marquis,1
une-belle-dame,Undirected,la-dame,1
une-belle-dame,Undirected,le-marquis,1
une-belle-dame,Undirected,une-vieille-dame,1
une-belle-dame,Undirected,le-bel-esprit,1
une-belle-dame,Undirected,la-vieille-dame,1
un-doucereux,Undirected,une-autre-dame,1
un-doucereux,Undirected,un-marquis,1
un-doucereux,Undirected,la-dame,1
un-doucereux,Undirected,le-marquis,1
un-doucereux,Undirected,une-vieille-dame,1
un-doucereux,Undirected,le-bel-esprit,1
un-doucereux,Undirected,la-vieille-dame,1
une-autre-dame,Undirected,un-marquis,1
une-autre-dame,Undirected,la-dame,1
une-autre-dame,Undirected,le-marquis,1
une-autre-dame,Undirected,une-vieille-dame,1
une-autre-dame,Undirected,le-bel-esprit,1
une-autre-dame,Undirected,la-vieille-dame,1
un-marquis,Undirected,la-dame,1
un-marquis,Undirected,le-marquis,1
un-marquis,Undirected,une-vieille-dame,1
un-marquis,Undirected,le-bel-esprit,1
un-marquis,Undirected,la-vieille-dame,1
la-dame,Undirected,le-marquis,1
la-dame,Undirected,une-vieille-dame,1
la-dame,Undirected,le-bel-esprit,1
la-dame,Undirected,la-vieille-dame,1
le-marquis,Undirected,une-vieille-dame,1
le-marquis,Undirected,le-bel-esprit,1
le-marquis,Undirected,la-vieille-dame,1
une-vieille-dame,Undirected,le-bel-esprit,1
une-vieille-dame,Undirected,la-vieille-dame,1
le-bel-esprit,Undirected,la-vieille-dame,1
premier-ouvrier,Undirected,second-ouvrier,1
premier-ouvrier,Undirected,troisieme-ouvrier,1
premier-ouvrier,Undirected,autre-ouvrier,1
premier-ouvrier,Undirected,un-vieil-ouvrier,1
premier-ouvrier,Undirected,un-autre-ouvrier,1
second-ouvrier,Undirected,troisieme-ouvrier,1
second-ouvrier,Undirected,autre-ouvrier,1
second-ouvrier,Undirected,un-vieil-ouvrier,1
second-ouvrier,Undirected,un-autre-ouvrier,1
troisieme-ouvrier,Undirected,autre-ouvrier,1
troisieme-ouvrier,Undirected,un-vieil-ouvrier,1
troisieme-ouvrier,Undirected,un-autre-ouvrier,1
autre-ouvrier,Undirected,un-vieil-ouvrier,1
autre-ouvrier,Undirected,un-autre-ouvrier,1
un-vieil-ouvrier,Undirected,un-autre-ouvrier,1
