Source,Type,Target,Weight
attale,Undirected,prusias,4
attale,Undirected,elise,5
attale,Undirected,annibal,4
attale,Undirected,flaminius,4
attale,Undirected,alcine,1
prusias,Undirected,araxe,4
prusias,Undirected,nicomede,2
prusias,Undirected,elise,5
prusias,Undirected,annibal,2
prusias,Undirected,flaminius,4
prusias,Undirected,alcine,1
araxe,Undirected,nicomede,1
araxe,Undirected,annibal,1
araxe,Undirected,elise,1
nicomede,Undirected,elise,4
nicomede,Undirected,annibal,3
elise,Undirected,alcine,4
elise,Undirected,annibal,5
elise,Undirected,flaminius,4
alcine,Undirected,annibal,1
alcine,Undirected,flaminius,1
annibal,Undirected,flaminius,1
flaminius,Undirected,procule,2
