Source,Type,Target,Weight
esther,Undirected,elise,2
esther,Undirected,le-choeur,3
esther,Undirected,mardochee,2
esther,Undirected,assuerus,3
esther,Undirected,hydaspe,1
esther,Undirected,aman,2
esther,Undirected,asaph,1
elise,Undirected,le-choeur,3
le-choeur,Undirected,mardochee,1
le-choeur,Undirected,assuerus,1
le-choeur,Undirected,aman,1
mardochee,Undirected,assuerus,1
mardochee,Undirected,asaph,1
aman,Undirected,hydaspe,2
aman,Undirected,assuerus,2
aman,Undirected,zares,1
hydaspe,Undirected,assuerus,2
assuerus,Undirected,asaph,2
