Source,Type,Target,Weight
calciope,Undirected,arbaces,3
calciope,Undirected,sardanapale,1
calciope,Undirected,ninus,3
calciope,Undirected,timur,3
calciope,Undirected,paramis,2
arbaces,Undirected,sardanapale,1
arbaces,Undirected,artazire,1
arbaces,Undirected,ninus,4
arbaces,Undirected,timur,4
arbaces,Undirected,paramis,3
sardanapale,Undirected,arsame,1
sardanapale,Undirected,artazire,2
sardanapale,Undirected,ninus,1
sardanapale,Undirected,timur,1
ninus,Undirected,timur,13
ninus,Undirected,artazire,4
ninus,Undirected,paramis,2
timur,Undirected,artazire,4
timur,Undirected,paramis,2
