Source,Type,Target,Weight
ziani,Undirected,gradonigue,1
ziani,Undirected,orzano,4
ziani,Undirected,quirini,1
ziani,Undirected,laurence,1
gradonigue,Undirected,montano,1
gradonigue,Undirected,laurence,6
gradonigue,Undirected,le-messager,1
gradonigue,Undirected,orzano,2
montano,Undirected,l-officier,1
montano,Undirected,quirini,3
montano,Undirected,laurence,4
montano,Undirected,le-commandant,1
laurence,Undirected,le-messager,1
laurence,Undirected,lucile,5
laurence,Undirected,orzano,4
laurence,Undirected,le-vieillard,1
laurence,Undirected,quirini,2
laurence,Undirected,le-commandant,1
orzano,Undirected,quirini,2
quirini,Undirected,le-commandant,1
