Source,Type,Target,Weight
florante,Undirected,orante,2
florante,Undirected,filandre,3
florante,Undirected,celimene,1
florante,Undirected,felicie,1
florante,Undirected,floridan,1
florante,Undirected,alidor,1
florante,Undirected,lysis,1
orante,Undirected,filandre,2
orante,Undirected,celimene,1
orante,Undirected,felicie,1
orante,Undirected,floridan,1
filandre,Undirected,celimene,3
filandre,Undirected,floridan,3
filandre,Undirected,felicie,2
filandre,Undirected,alidor,1
filandre,Undirected,lysis,1
celimene,Undirected,felicie,5
celimene,Undirected,alidor,7
celimene,Undirected,floridan,6
celimene,Undirected,premier-voleur,2
celimene,Undirected,deuxieme-voleur,1
celimene,Undirected,lysis,1
felicie,Undirected,alidor,4
felicie,Undirected,floridan,3
felicie,Undirected,lysis,4
alidor,Undirected,lysis,4
alidor,Undirected,floridan,5
alidor,Undirected,premier-voleur,1
lysis,Undirected,floridan,4
floridan,Undirected,le-laquais,1
premier-voleur,Undirected,deuxieme-voleur,1
