Source,Type,Target,Weight
rosemberg,Undirected,l-hotelier,2
rosemberg,Undirected,le-chevalier,2
rosemberg,Undirected,la-reine,3
rosemberg,Undirected,premier-courtisan,2
rosemberg,Undirected,deuxieme-courtisan,1
rosemberg,Undirected,ulric,4
rosemberg,Undirected,polacco,1
rosemberg,Undirected,kalekairi,8
rosemberg,Undirected,barberine,8
rosemberg,Undirected,une-voix,1
rosemberg,Undirected,la-sentinelle,1
l-hotelier,Undirected,le-chevalier,1
barberine,Undirected,ulric,2
barberine,Undirected,kalekairi,7
barberine,Undirected,une-voix,1
barberine,Undirected,la-reine,1
ulric,Undirected,la-reine,3
ulric,Undirected,premier-courtisan,2
ulric,Undirected,deuxieme-courtisan,1
ulric,Undirected,polacco,1
ulric,Undirected,kalekairi,1
la-reine,Undirected,premier-courtisan,1
la-reine,Undirected,deuxieme-courtisan,1
la-reine,Undirected,polacco,1
la-reine,Undirected,kalekairi,1
premier-courtisan,Undirected,deuxieme-courtisan,1
premier-courtisan,Undirected,polacco,1
deuxieme-courtisan,Undirected,polacco,1
kalekairi,Undirected,une-voix,1
kalekairi,Undirected,la-sentinelle,1
