Source,Type,Target,Weight
le-baron,Undirected,nivelet,3
le-baron,Undirected,claudine,2
le-baron,Undirected,la-comtesse,1
le-baron,Undirected,la-cousine,1
nivelet,Undirected,claudine,3
nivelet,Undirected,la-comtesse,2
nivelet,Undirected,la-cousine,2
nivelet,Undirected,le-marquis,1
claudine,Undirected,la-comtesse,3
claudine,Undirected,la-cousine,3
claudine,Undirected,le-marquis,2
claudine,Undirected,bonaventure,1
la-comtesse,Undirected,la-cousine,3
la-comtesse,Undirected,le-marquis,2
la-comtesse,Undirected,bonaventure,1
la-cousine,Undirected,le-marquis,3
la-cousine,Undirected,bonaventure,1
le-marquis,Undirected,bonaventure,1
