Source,Type,Target,Weight
cassandre,Undirected,le-choeur,2
cassandre,Undirected,andromaque,1
cassandre,Undirected,priam,1
cassandre,Undirected,hecube,1
cassandre,Undirected,antenor,1
le-choeur,Undirected,andromaque,4
le-choeur,Undirected,hector,3
le-choeur,Undirected,nourrice,1
le-choeur,Undirected,priam,3
le-choeur,Undirected,hecube,3
le-choeur,Undirected,antenor,2
le-choeur,Undirected,messager,2
le-choeur,Undirected,helene,1
andromaque,Undirected,hector,2
andromaque,Undirected,nourrice,1
andromaque,Undirected,priam,3
andromaque,Undirected,hecube,3
andromaque,Undirected,antenor,1
andromaque,Undirected,messager,1
hector,Undirected,nourrice,1
hector,Undirected,priam,1
hector,Undirected,hecube,1
hector,Undirected,antenor,1
hector,Undirected,messager,1
hector,Undirected,helene,1
nourrice,Undirected,priam,1
nourrice,Undirected,hecube,1
priam,Undirected,hecube,3
priam,Undirected,antenor,1
priam,Undirected,messager,1
hecube,Undirected,antenor,1
hecube,Undirected,messager,1
antenor,Undirected,messager,1
antenor,Undirected,helene,1
messager,Undirected,helene,1
