Source,Type,Target,Weight
frosine,Undirected,licas,5
frosine,Undirected,chrisante,3
frosine,Undirected,frosine-licas,2
frosine,Undirected,euphemie,6
frosine,Undirected,sostrate,6
frosine,Undirected,straton,6
licas,Undirected,chrisante,5
licas,Undirected,frosine-licas,2
licas,Undirected,straton,3
licas,Undirected,le-cuisinier,1
licas,Undirected,euphemie,3
licas,Undirected,sostrate,3
chrisante,Undirected,frosine-licas,2
chrisante,Undirected,straton,2
chrisante,Undirected,le-cuisinier,1
chrisante,Undirected,sostrate,2
chrisante,Undirected,euphemie,2
frosine-licas,Undirected,sostrate,1
frosine-licas,Undirected,euphemie,1
straton,Undirected,le-cuisinier,2
straton,Undirected,sostrate,8
straton,Undirected,euphemie,7
sostrate,Undirected,euphemie,9
