Source,Type,Target,Weight
le-capitaine,Undirected,le-pedant,1
le-capitaine,Undirected,le-musicien,1
le-capitaine,Undirected,une-dame,1
le-capitaine,Undirected,l-abbe,1
le-capitaine,Undirected,l-architecte,1
le-capitaine,Undirected,le-sculpteur,1
le-capitaine,Undirected,le-peintre,1
le-capitaine,Undirected,un-matelot,1
le-capitaine,Undirected,le-notaire,1
le-pedant,Undirected,le-musicien,1
le-pedant,Undirected,une-dame,1
le-pedant,Undirected,l-abbe,1
le-pedant,Undirected,l-architecte,1
le-pedant,Undirected,le-sculpteur,1
le-pedant,Undirected,le-peintre,1
le-pedant,Undirected,un-matelot,1
le-pedant,Undirected,le-notaire,1
le-musicien,Undirected,une-dame,1
le-musicien,Undirected,l-abbe,1
le-musicien,Undirected,l-architecte,1
le-musicien,Undirected,le-sculpteur,1
le-musicien,Undirected,le-peintre,1
le-musicien,Undirected,un-matelot,1
le-musicien,Undirected,le-notaire,1
une-dame,Undirected,l-abbe,1
une-dame,Undirected,l-architecte,1
une-dame,Undirected,le-sculpteur,1
une-dame,Undirected,le-peintre,1
une-dame,Undirected,un-matelot,1
une-dame,Undirected,le-notaire,1
l-abbe,Undirected,l-architecte,1
l-abbe,Undirected,le-sculpteur,1
l-abbe,Undirected,le-peintre,1
l-abbe,Undirected,un-matelot,1
l-abbe,Undirected,le-notaire,1
l-architecte,Undirected,le-sculpteur,1
l-architecte,Undirected,le-peintre,1
l-architecte,Undirected,un-matelot,1
l-architecte,Undirected,le-notaire,1
le-sculpteur,Undirected,le-peintre,1
le-sculpteur,Undirected,un-matelot,1
le-sculpteur,Undirected,le-notaire,1
le-peintre,Undirected,un-matelot,1
le-peintre,Undirected,le-notaire,1
un-matelot,Undirected,le-notaire,1
