Source,Type,Target,Weight
monsieur-desgrais,Undirected,monsieur-delepine,2
monsieur-desgrais,Undirected,delepine,2
monsieur-desgrais,Undirected,desgrais,2
monsieur-desgrais,Undirected,monsieur-duchesne,1
monsieur-desgrais,Undirected,duchesne,1
monsieur-delepine,Undirected,delepine,2
monsieur-delepine,Undirected,desgrais,2
monsieur-delepine,Undirected,monsieur-duchesne,2
monsieur-delepine,Undirected,duchesne,1
monsieur-delepine,Undirected,madame-ramas,1
delepine,Undirected,desgrais,2
delepine,Undirected,monsieur-duchesne,1
delepine,Undirected,duchesne,1
desgrais,Undirected,monsieur-duchesne,1
desgrais,Undirected,duchesne,1
monsieur-duchesne,Undirected,duchesne,1
monsieur-duchesne,Undirected,madame-ramas,1
