Source,Type,Target,Weight
thalie,Undirected,momus,1
philacte,Undirected,callitee,7
philacte,Undirected,cephale,11
philacte,Undirected,l-aurore,3
philacte,Undirected,procris,2
philacte,Undirected,dione,4
philacte,Undirected,une-nymphe,1
philacte,Undirected,un-faune,1
callitee,Undirected,cephale,4
callitee,Undirected,l-aurore,6
callitee,Undirected,mercure,3
cephale,Undirected,l-aurore,2
cephale,Undirected,procris,2
cephale,Undirected,dione,2
l-aurore,Undirected,mercure,2
l-aurore,Undirected,l-amour,1
mercure,Undirected,dione,2
mercure,Undirected,procris,1
une-nymphe,Undirected,un-faune,2
une-nymphe,Undirected,une-autre-nymphe,1
une-nymphe,Undirected,deux-nymphes,1
procris,Undirected,dione,5
une-autre-nymphe,Undirected,deux-nymphes,1
