Source,Type,Target,Weight
durand,Undirected,clermon,6
durand,Undirected,philemon,8
durand,Undirected,constance,2
durand,Undirected,marton,3
durand,Undirected,le-chevalier,2
durand,Undirected,polidor,4
clermon,Undirected,marton,5
clermon,Undirected,polidor,6
clermon,Undirected,philemon,3
clermon,Undirected,madame-florimon,1
clermon,Undirected,le-chevalier,2
clermon,Undirected,constance,2
clermon,Undirected,florimon,1
marton,Undirected,constance,9
marton,Undirected,le-chevalier,9
marton,Undirected,philemon,3
marton,Undirected,florimon,2
marton,Undirected,polidor,3
marton,Undirected,madame-florimon,1
philemon,Undirected,la-pierre,1
philemon,Undirected,le-chevalier,3
philemon,Undirected,madame-florimon,1
philemon,Undirected,polidor,8
philemon,Undirected,constance,2
la-pierre,Undirected,florimon,1
florimon,Undirected,le-chevalier,2
florimon,Undirected,polidor,3
florimon,Undirected,madame-florimon,2
florimon,Undirected,constance,1
constance,Undirected,le-chevalier,7
constance,Undirected,polidor,6
constance,Undirected,madame-florimon,1
constance,Undirected,le-notaire,1
le-chevalier,Undirected,madame-florimon,3
le-chevalier,Undirected,polidor,5
le-chevalier,Undirected,le-notaire,1
madame-florimon,Undirected,polidor,4
polidor,Undirected,le-notaire,1
