Source,Type,Target,Weight
organte,Undirected,armetzar,4
organte,Undirected,le-garde,1
organte,Undirected,zinton,1
armetzar,Undirected,le-garde,2
armetzar,Undirected,zinton,5
armetzar,Undirected,vanlie,5
armetzar,Undirected,zarimene,1
armetzar,Undirected,artaban,2
armetzar,Undirected,ladice,4
armetzar,Undirected,tamerlan,1
zinton,Undirected,le-garde,2
zinton,Undirected,vanlie,4
zinton,Undirected,zarimene,2
zinton,Undirected,artaban,3
zinton,Undirected,ladice,2
zinton,Undirected,tamerlan,1
le-garde,Undirected,zarimene,1
le-garde,Undirected,ladice,3
le-garde,Undirected,ulanie,1
le-garde,Undirected,iliane,1
vanlie,Undirected,zarimene,2
vanlie,Undirected,artaban,1
vanlie,Undirected,ladice,2
vanlie,Undirected,tamerlan,2
vanlie,Undirected,odmar,1
vanlie,Undirected,axalla,1
vanlie,Undirected,un-garde,1
iliane,Undirected,ladice,5
ladice,Undirected,zarimene,5
ladice,Undirected,artaban,2
ladice,Undirected,ulanie,2
zarimene,Undirected,artaban,2
zarimene,Undirected,ulanie,3
artaban,Undirected,ulanie,1
tamerlan,Undirected,odmar,1
tamerlan,Undirected,axalla,1
tamerlan,Undirected,un-garde,1
odmar,Undirected,axalla,1
odmar,Undirected,un-garde,1
axalla,Undirected,un-garde,1
