Source,Type,Target,Weight
subtil,Undirected,caton,5
subtil,Undirected,torquatus,2
subtil,Undirected,scevola,4
subtil,Undirected,aristide,3
subtil,Undirected,blaise,2
subtil,Undirected,tous,2
subtil,Undirected,dorcy,2
subtil,Undirected,les-jacobins,1
subtil,Undirected,mille-fort,1
caton,Undirected,torquatus,3
caton,Undirected,scevola,4
caton,Undirected,aristide,4
caton,Undirected,blaise,1
caton,Undirected,tous,2
torquatus,Undirected,scevola,3
torquatus,Undirected,aristide,2
torquatus,Undirected,blaise,1
scevola,Undirected,aristide,3
scevola,Undirected,blaise,2
scevola,Undirected,tous,1
scevola,Undirected,dorcy,1
scevola,Undirected,les-jacobins,1
scevola,Undirected,mille-fort,1
aristide,Undirected,blaise,1
aristide,Undirected,tous,2
blaise,Undirected,dorcy,3
blaise,Undirected,millefort,2
blaise,Undirected,les-jacobins,1
blaise,Undirected,mille-fort,1
dorcy,Undirected,millefort,2
dorcy,Undirected,les-jacobins,1
dorcy,Undirected,mille-fort,1
les-jacobins,Undirected,mille-fort,1
