Source,Type,Target,Weight
marton,Undirected,merlin,3
marton,Undirected,anselme,2
marton,Undirected,mathieu,1
marton,Undirected,finette,1
merlin,Undirected,dorante,4
merlin,Undirected,finette,6
merlin,Undirected,anselme,6
merlin,Undirected,angelique,1
merlin,Undirected,mathieu,3
merlin,Undirected,l-exempt,1
dorante,Undirected,finette,2
dorante,Undirected,angelique,1
dorante,Undirected,anselme,1
anselme,Undirected,mathieu,5
anselme,Undirected,finette,7
anselme,Undirected,l-exempt,1
mathieu,Undirected,l-exempt,1
mathieu,Undirected,finette,1
finette,Undirected,angelique,2
finette,Undirected,l-exempt,1
