Source,Type,Target,Weight
brutus,Undirected,valerius,5
brutus,Undirected,octavius,1
brutus,Undirected,titus,3
brutus,Undirected,tiberinus,2
brutus,Undirected,valerie,6
brutus,Undirected,un-garde,1
valerius,Undirected,octavius,1
valerius,Undirected,valerie,3
valerius,Undirected,plautine,1
octavius,Undirected,aquilius,1
titus,Undirected,tiberinus,2
titus,Undirected,marcellus,2
titus,Undirected,aquilie,3
titus,Undirected,aquilius,1
titus,Undirected,valerie,2
tiberinus,Undirected,aquilie,1
tiberinus,Undirected,valerie,1
marcellus,Undirected,valerie,1
valerie,Undirected,plautine,4
aquilius,Undirected,aquilie,1
aquilie,Undirected,albine,2
