Source,Type,Target,Weight
clitie,Undirected,damis,4
clitie,Undirected,amarante,4
clitie,Undirected,le-comte,4
clitie,Undirected,petit-jean,1
clitie,Undirected,oriane,3
clitie,Undirected,la-ramee,1
clitie,Undirected,dorante,2
clitie,Undirected,lisidor,1
damis,Undirected,le-comte,5
damis,Undirected,petit-jean,2
damis,Undirected,amarante,5
damis,Undirected,oriane,3
damis,Undirected,dorante,3
damis,Undirected,la-ramee,1
damis,Undirected,lisidor,1
le-comte,Undirected,amarante,5
le-comte,Undirected,petit-jean,1
le-comte,Undirected,oriane,3
le-comte,Undirected,dorante,3
le-comte,Undirected,la-ramee,1
le-comte,Undirected,lisidor,1
amarante,Undirected,petit-jean,3
amarante,Undirected,oriane,3
amarante,Undirected,dorante,3
amarante,Undirected,la-ramee,1
amarante,Undirected,lisidor,1
petit-jean,Undirected,oriane,1
oriane,Undirected,la-ramee,1
oriane,Undirected,dorante,2
oriane,Undirected,lisidor,1
dorante,Undirected,la-ramee,1
dorante,Undirected,lisidor,1
