Source,Type,Target,Weight
don-lope,Undirected,lazarille,11
don-lope,Undirected,le-comte,4
don-lope,Undirected,le-roi,5
don-lope,Undirected,le-secretaire,2
don-lope,Undirected,don-bernard,7
don-lope,Undirected,dorothee,2
don-lope,Undirected,l-infante,3
don-lope,Undirected,leonor,1
don-lope,Undirected,gardes,1
lazarille,Undirected,le-comte,3
lazarille,Undirected,le-roi,4
lazarille,Undirected,le-secretaire,2
lazarille,Undirected,dorothee,2
lazarille,Undirected,don-bernard,2
lazarille,Undirected,l-infante,1
lazarille,Undirected,leonor,1
le-comte,Undirected,le-roi,6
le-comte,Undirected,le-secretaire,2
le-comte,Undirected,don-bernard,2
le-comte,Undirected,leonor,1
le-roi,Undirected,don-sanche,1
le-roi,Undirected,le-secretaire,4
le-roi,Undirected,leonor,6
le-roi,Undirected,don-bernard,5
le-roi,Undirected,un-garde,1
le-roi,Undirected,l-infante,5
le-roi,Undirected,gardes,1
le-secretaire,Undirected,leonor,2
le-secretaire,Undirected,un-garde,1
le-secretaire,Undirected,l-infante,1
leonor,Undirected,l-infante,4
leonor,Undirected,don-bernard,2
don-bernard,Undirected,l-infante,3
l-infante,Undirected,gardes,1
