Source,Type,Target,Weight
phedon,Undirected,nicandre,3
phedon,Undirected,clorise,3
phedon,Undirected,eraste,2
phedon,Undirected,alidor,1
phedon,Undirected,philidan,1
phedon,Undirected,eliante,1
nicandre,Undirected,eraste,3
nicandre,Undirected,clorise,2
nicandre,Undirected,alidor,1
nicandre,Undirected,philidan,1
nicandre,Undirected,eliante,1
eraste,Undirected,clorise,4
eraste,Undirected,alidor,3
eraste,Undirected,eliante,2
eraste,Undirected,philidan,3
alidor,Undirected,philidan,7
alidor,Undirected,eliante,5
alidor,Undirected,clorise,7
alidor,Undirected,dorilas,1
philidan,Undirected,eliante,7
philidan,Undirected,clorise,6
philidan,Undirected,dorilas,1
eliante,Undirected,clorise,7
