Source,Type,Target,Weight
marcuchet,Undirected,polichinelle,3
marcuchet,Undirected,guignol,4
marcuchet,Undirected,pierrot,2
marcuchet,Undirected,madame-marcuchet,2
marcuchet,Undirected,rosette,3
marcuchet,Undirected,la-mariee,1
marcuchet,Undirected,le-maire,2
marcuchet,Undirected,monsieur-marcuchet,1
polichinelle,Undirected,guignol,5
polichinelle,Undirected,pierrot,4
polichinelle,Undirected,madame-marcuchet,3
polichinelle,Undirected,la-mariee,1
polichinelle,Undirected,le-maire,2
polichinelle,Undirected,tous,1
polichinelle,Undirected,monsieur-marcuchet,1
polichinelle,Undirected,rosette,1
guignol,Undirected,pierrot,5
guignol,Undirected,madame-marcuchet,3
guignol,Undirected,le-maire,4
guignol,Undirected,la-mariee,2
guignol,Undirected,tous,1
guignol,Undirected,monsieur-marcuchet,2
guignol,Undirected,rosette,2
pierrot,Undirected,madame-marcuchet,2
pierrot,Undirected,le-maire,2
pierrot,Undirected,la-mariee,1
pierrot,Undirected,tous,1
pierrot,Undirected,monsieur-marcuchet,1
madame-marcuchet,Undirected,la-mariee,1
madame-marcuchet,Undirected,le-maire,2
madame-marcuchet,Undirected,tous,1
madame-marcuchet,Undirected,monsieur-marcuchet,1
madame-marcuchet,Undirected,rosette,1
rosette,Undirected,la-mariee,1
rosette,Undirected,le-maire,2
rosette,Undirected,monsieur-marcuchet,1
le-maire,Undirected,la-mariee,2
le-maire,Undirected,tous,1
le-maire,Undirected,monsieur-marcuchet,2
la-mariee,Undirected,tous,1
la-mariee,Undirected,monsieur-marcuchet,2
tous,Undirected,monsieur-marcuchet,1
