Source,Type,Target,Weight
licidas,Undirected,celiante,19
licidas,Undirected,delie,16
licidas,Undirected,orphise,9
licidas,Undirected,philene,4
licidas,Undirected,florice,3
licidas,Undirected,celidan,1
licidas,Undirected,le-garde,1
licidas,Undirected,periandre,1
celiante,Undirected,delie,18
celiante,Undirected,orphise,11
celiante,Undirected,philene,3
celiante,Undirected,florice,3
celiante,Undirected,celidan,1
celiante,Undirected,le-garde,1
celiante,Undirected,periandre,1
delie,Undirected,orphise,15
delie,Undirected,philene,5
delie,Undirected,florice,5
delie,Undirected,celidan,2
delie,Undirected,periandre,3
delie,Undirected,le-garde,1
orphise,Undirected,florice,1
orphise,Undirected,philene,1
orphise,Undirected,le-garde,1
orphise,Undirected,periandre,1
philene,Undirected,florice,4
philene,Undirected,celidan,2
florice,Undirected,celidan,1
