Source,Type,Target,Weight
laurette,Undirected,champagne,10
laurette,Undirected,acante,8
laurette,Undirected,le-marquis,4
laurette,Undirected,ismene,6
laurette,Undirected,cremante,2
laurette,Undirected,isabelle,4
laurette,Undirected,le-page,1
champagne,Undirected,acante,7
champagne,Undirected,le-marquis,1
champagne,Undirected,ismene,1
champagne,Undirected,cremante,1
champagne,Undirected,isabelle,1
acante,Undirected,le-marquis,3
acante,Undirected,isabelle,5
acante,Undirected,ismene,1
acante,Undirected,cremante,4
le-marquis,Undirected,cremante,2
le-marquis,Undirected,le-page,1
cremante,Undirected,ismene,1
cremante,Undirected,isabelle,2
isabelle,Undirected,ismene,1
