Source,Type,Target,Weight
meleagre,Undirected,aristandre,1
meleagre,Undirected,choeur-de-peuple,1
meleagre,Undirected,troupe-de-paysans,1
meleagre,Undirected,premier-veneur,1
meleagre,Undirected,second-veneur,1
meleagre,Undirected,thesee,3
meleagre,Undirected,pirithois,3
meleagre,Undirected,lyncee,3
meleagre,Undirected,plexipe,3
meleagre,Undirected,toxee,3
meleagre,Undirected,atalante,3
meleagre,Undirected,veneur,1
meleagre,Undirected,idmon,1
meleagre,Undirected,choeur-de-filles,1
aristandre,Undirected,choeur-de-peuple,1
aristandre,Undirected,troupe-de-paysans,1
aristandre,Undirected,premier-veneur,1
aristandre,Undirected,second-veneur,1
choeur-de-peuple,Undirected,troupe-de-paysans,1
choeur-de-peuple,Undirected,premier-veneur,1
choeur-de-peuple,Undirected,second-veneur,1
choeur-de-peuple,Undirected,messager,1
choeur-de-peuple,Undirected,choeur,1
troupe-de-paysans,Undirected,premier-veneur,1
troupe-de-paysans,Undirected,second-veneur,1
premier-veneur,Undirected,second-veneur,1
atalante,Undirected,choeur-de-filles,3
atalante,Undirected,choeur,2
atalante,Undirected,thesee,1
atalante,Undirected,pirithois,1
atalante,Undirected,lyncee,1
atalante,Undirected,veneur,1
atalante,Undirected,plexipe,2
atalante,Undirected,toxee,2
choeur-de-filles,Undirected,choeur,2
choeur-de-filles,Undirected,plexipe,2
choeur-de-filles,Undirected,toxee,2
choeur,Undirected,messager,1
choeur,Undirected,plexipe,1
choeur,Undirected,toxee,1
thesee,Undirected,pirithois,3
thesee,Undirected,lyncee,3
thesee,Undirected,plexipe,2
thesee,Undirected,toxee,2
thesee,Undirected,veneur,1
thesee,Undirected,idmon,1
pirithois,Undirected,lyncee,3
pirithois,Undirected,plexipe,2
pirithois,Undirected,toxee,2
pirithois,Undirected,veneur,1
pirithois,Undirected,idmon,1
lyncee,Undirected,plexipe,2
lyncee,Undirected,toxee,2
lyncee,Undirected,veneur,1
lyncee,Undirected,idmon,1
plexipe,Undirected,toxee,5
plexipe,Undirected,idmon,1
toxee,Undirected,idmon,1
idmon,Undirected,altee,1
idmon,Undirected,nourrice,1
altee,Undirected,nourrice,2
