Source,Type,Target,Weight
pasquin,Undirected,le-comte,4
pasquin,Undirected,galonnier,6
pasquin,Undirected,rustaud,3
pasquin,Undirected,lucas,3
pasquin,Undirected,colette,2
pasquin,Undirected,les-villageois,1
le-comte,Undirected,galonnier,3
le-comte,Undirected,lucas,2
le-comte,Undirected,rustaud,2
le-comte,Undirected,les-villageois,1
le-comte,Undirected,colette,1
galonnier,Undirected,rustaud,3
galonnier,Undirected,lucas,3
galonnier,Undirected,colette,2
galonnier,Undirected,les-villageois,1
rustaud,Undirected,lucas,3
rustaud,Undirected,colette,2
rustaud,Undirected,les-villageois,1
lucas,Undirected,colette,2
lucas,Undirected,les-villageois,1
colette,Undirected,les-villageois,1
