Source,Type,Target,Weight
merlin,Undirected,finette,5
merlin,Undirected,dorante,13
merlin,Undirected,damis,3
merlin,Undirected,celide,5
merlin,Undirected,eraste,3
merlin,Undirected,monsieur-ludet,1
merlin,Undirected,massine,1
finette,Undirected,dorante,6
finette,Undirected,celide,8
finette,Undirected,eraste,1
finette,Undirected,madame-argante,6
finette,Undirected,madame-artus,5
finette,Undirected,massine,6
finette,Undirected,damis,4
finette,Undirected,monsieur-ludet,1
dorante,Undirected,damis,6
dorante,Undirected,celide,8
dorante,Undirected,eraste,4
dorante,Undirected,madame-argante,3
dorante,Undirected,monsieur-ludet,5
dorante,Undirected,madame-artus,7
dorante,Undirected,massine,4
damis,Undirected,eraste,1
damis,Undirected,celide,7
damis,Undirected,massine,1
damis,Undirected,madame-artus,3
damis,Undirected,madame-argante,1
damis,Undirected,monsieur-ludet,1
celide,Undirected,eraste,3
celide,Undirected,massine,2
celide,Undirected,madame-artus,3
celide,Undirected,madame-argante,1
celide,Undirected,monsieur-ludet,1
eraste,Undirected,madame-argante,1
madame-argante,Undirected,madame-artus,6
madame-argante,Undirected,massine,2
madame-argante,Undirected,monsieur-ludet,2
madame-artus,Undirected,massine,2
madame-artus,Undirected,monsieur-ludet,5
massine,Undirected,monsieur-ludet,1
