Source,Type,Target,Weight
jupiter,Undirected,mercure,5
jupiter,Undirected,alcmene,5
jupiter,Undirected,l-echo,1
jupiter,Undirected,amphitryon,2
jupiter,Undirected,la-voix-celeste,1
mercure,Undirected,alcmene,4
mercure,Undirected,l-echo,1
mercure,Undirected,ecclisse,1
mercure,Undirected,amphitryon,2
sosie,Undirected,le-trompette,2
sosie,Undirected,le-guerrier,1
sosie,Undirected,ecclisse,1
sosie,Undirected,la-voix-celeste,1
sosie,Undirected,la-foule,1
sosie,Undirected,la-danseuse,1
sosie,Undirected,une-danseuse,1
le-trompette,Undirected,le-guerrier,1
le-trompette,Undirected,ecclisse,1
le-trompette,Undirected,la-voix-celeste,1
le-trompette,Undirected,la-foule,1
le-trompette,Undirected,la-danseuse,1
le-trompette,Undirected,une-danseuse,1
alcmene,Undirected,amphitryon,4
alcmene,Undirected,l-echo,2
alcmene,Undirected,ecclisse,3
alcmene,Undirected,leda,1
alcmene,Undirected,un-escalve,1
alcmene,Undirected,la-voix-celeste,2
alcmene,Undirected,aclmene,1
amphitryon,Undirected,un-escalve,1
amphitryon,Undirected,l-echo,1
amphitryon,Undirected,ecclisse,1
amphitryon,Undirected,la-voix-celeste,2
amphitryon,Undirected,la-foule,1
amphitryon,Undirected,aclmene,1
l-echo,Undirected,un-escalve,1
ecclisse,Undirected,leda,1
ecclisse,Undirected,la-voix-celeste,2
ecclisse,Undirected,la-foule,2
ecclisse,Undirected,la-danseuse,1
ecclisse,Undirected,une-danseuse,1
la-voix-celeste,Undirected,la-foule,2
la-voix-celeste,Undirected,la-danseuse,1
la-voix-celeste,Undirected,une-danseuse,1
la-voix-celeste,Undirected,aclmene,1
la-foule,Undirected,la-danseuse,1
la-foule,Undirected,une-danseuse,1
la-danseuse,Undirected,une-danseuse,1
