Source,Type,Target,Weight
la-princesse,Undirected,hortense,7
la-princesse,Undirected,arlequin,6
la-princesse,Undirected,lelio,3
la-princesse,Undirected,frederic,3
la-princesse,Undirected,l-ambassadeur,2
la-princesse,Undirected,le-roi-de-castille,1
hortense,Undirected,arlequin,5
hortense,Undirected,un-garde,1
hortense,Undirected,lelio,5
hortense,Undirected,frederic,5
hortense,Undirected,l-ambassadeur,1
arlequin,Undirected,lelio,4
arlequin,Undirected,frederic,5
arlequin,Undirected,lisette,2
arlequin,Undirected,l-ambassadeur,1
arlequin,Undirected,le-roi-de-castille,1
lelio,Undirected,un-garde,1
lelio,Undirected,frederic,4
lelio,Undirected,l-ambassadeur,2
lelio,Undirected,le-roi-de-castille,1
frederic,Undirected,l-ambassadeur,4
l-ambassadeur,Undirected,le-roi-de-castille,1
