Source,Type,Target,Weight
lucas,Undirected,monsieur-d-audicour,2
lucas,Undirected,mademoiselle-d-audicour,1
monsieur-d-audicour,Undirected,mademoiselle-d-audicour,1
monsieur-blandineau,Undirected,madame-blandineau,3
monsieur-blandineau,Undirected,jannot,2
monsieur-blandineau,Undirected,le-petit-blandineau,1
monsieur-blandineau,Undirected,la-petite-blandineau,1
madame-blandineau,Undirected,jannot,2
madame-blandineau,Undirected,le-petit-blandineau,1
madame-blandineau,Undirected,la-petite-blandineau,1
madame-beandineau,Undirected,le-petit-blandineau,1
le-petit-blandineau,Undirected,jannot,2
le-petit-blandineau,Undirected,la-petite-blandineau,2
jannot,Undirected,la-petite-blandineau,2
