Source,Type,Target,Weight
marton,Undirected,julie,7
marton,Undirected,damis,3
marton,Undirected,crispin,2
marton,Undirected,bavardin,2
marton,Undirected,orgon,2
marton,Undirected,geronte,3
julie,Undirected,damis,2
julie,Undirected,crispin,1
julie,Undirected,bavardin,2
julie,Undirected,orgon,2
julie,Undirected,geronte,3
damis,Undirected,crispin,5
damis,Undirected,orgon,2
damis,Undirected,geronte,2
damis,Undirected,bavardin,1
crispin,Undirected,orgon,1
crispin,Undirected,geronte,1
bavardin,Undirected,orgon,3
bavardin,Undirected,geronte,3
orgon,Undirected,geronte,3
