Source,Type,Target,Weight
ormene,Undirected,cassandre,2
ormene,Undirected,hecube,2
ormene,Undirected,tiridate,5
ormene,Undirected,orosmane,4
ormene,Undirected,pharnabase,2
ormene,Undirected,polixene,3
ormene,Undirected,tigrane,4
ormene,Undirected,garde,1
ormene,Undirected,troile,1
ormene,Undirected,phraarte,1
cassandre,Undirected,hecube,3
cassandre,Undirected,tiridate,2
cassandre,Undirected,tigrane,3
cassandre,Undirected,orosmane,2
cassandre,Undirected,polixene,2
hecube,Undirected,tiridate,1
hecube,Undirected,tigrane,1
tiridate,Undirected,pharnabase,6
tiridate,Undirected,phraarte,4
tiridate,Undirected,orosmane,5
tiridate,Undirected,polixene,3
tiridate,Undirected,garde,1
tiridate,Undirected,tigrane,3
tiridate,Undirected,troile,1
pharnabase,Undirected,orosmane,3
pharnabase,Undirected,troile,1
pharnabase,Undirected,tigrane,1
pharnabase,Undirected,polixene,1
pharnabase,Undirected,phraarte,1
phraarte,Undirected,orosmane,3
phraarte,Undirected,tigrane,2
phraarte,Undirected,polixene,4
phraarte,Undirected,garde,1
phraarte,Undirected,euphorbe,1
phraarte,Undirected,troile,1
orosmane,Undirected,tigrane,4
orosmane,Undirected,polixene,7
orosmane,Undirected,garde,1
orosmane,Undirected,citoyen,1
orosmane,Undirected,troile,1
polixene,Undirected,tigrane,6
polixene,Undirected,garde,1
polixene,Undirected,troile,1
tigrane,Undirected,garde,2
tigrane,Undirected,troile,1
