Source,Type,Target,Weight
pasquin,Undirected,damon,9
pasquin,Undirected,le-chevalier,4
pasquin,Undirected,lisette,8
pasquin,Undirected,monsieur-orgon,4
pasquin,Undirected,madame-dorville,3
pasquin,Undirected,constance,3
damon,Undirected,le-chevalier,2
damon,Undirected,lisette,5
damon,Undirected,madame-dorville,2
damon,Undirected,constance,3
damon,Undirected,monsieur-orgon,2
le-chevalier,Undirected,lisette,2
le-chevalier,Undirected,monsieur-orgon,1
lisette,Undirected,madame-dorville,4
lisette,Undirected,constance,5
lisette,Undirected,monsieur-orgon,1
monsieur-orgon,Undirected,madame-dorville,1
monsieur-orgon,Undirected,constance,1
madame-dorville,Undirected,constance,4
