Source,Type,Target,Weight
pan,Undirected,doris,3
pan,Undirected,arcas,1
pan,Undirected,le-choeur,1
pan,Undirected,palemon,1
pan,Undirected,une-driade,1
pan,Undirected,deux-bergeres,1
pan,Undirected,un-satyre,1
pan,Undirected,une-bergere,1
doris,Undirected,palemon,2
doris,Undirected,le-choeur,1
doris,Undirected,une-driade,1
doris,Undirected,deux-bergeres,1
doris,Undirected,un-satyre,1
doris,Undirected,une-bergere,1
arcas,Undirected,palemon,1
palemon,Undirected,le-choeur,1
palemon,Undirected,une-driade,1
palemon,Undirected,deux-bergeres,1
palemon,Undirected,un-satyre,1
palemon,Undirected,une-bergere,1
le-choeur,Undirected,une-driade,1
le-choeur,Undirected,deux-bergeres,1
le-choeur,Undirected,un-satyre,1
le-choeur,Undirected,une-bergere,1
une-driade,Undirected,deux-bergeres,1
une-driade,Undirected,un-satyre,1
une-driade,Undirected,une-bergere,1
deux-bergeres,Undirected,un-satyre,1
deux-bergeres,Undirected,une-bergere,1
un-satyre,Undirected,une-bergere,1
