Source,Type,Target,Weight
la-vallee,Undirected,mademoiselle-habert,11
la-vallee,Undirected,agathe,4
la-vallee,Undirected,madame-alain,14
la-vallee,Undirected,javotte,2
la-vallee,Undirected,le-notaire,1
la-vallee,Undirected,monsieur-thibaut,4
la-vallee,Undirected,le-neveu,2
la-vallee,Undirected,l-autre-notaire,1
la-vallee,Undirected,monsieur-remy,2
mademoiselle-habert,Undirected,madame-alain,11
mademoiselle-habert,Undirected,javotte,2
mademoiselle-habert,Undirected,agathe,3
mademoiselle-habert,Undirected,monsieur-remy,3
mademoiselle-habert,Undirected,monsieur-thibaut,2
mademoiselle-habert,Undirected,l-autre-notaire,1
agathe,Undirected,madame-alain,6
agathe,Undirected,monsieur-remy,2
agathe,Undirected,monsieur-thibaut,4
agathe,Undirected,javotte,1
madame-alain,Undirected,javotte,3
madame-alain,Undirected,monsieur-remy,4
madame-alain,Undirected,monsieur-thibaut,8
madame-alain,Undirected,le-notaire,1
madame-alain,Undirected,le-neveu,2
madame-alain,Undirected,l-autre-notaire,1
javotte,Undirected,monsieur-thibaut,1
javotte,Undirected,monsieur-remy,1
monsieur-remy,Undirected,monsieur-thibaut,2
monsieur-thibaut,Undirected,le-notaire,1
monsieur-thibaut,Undirected,l-autre-notaire,1
