Source,Type,Target,Weight
le-roi,Undirected,celidor,5
le-roi,Undirected,phenice,4
le-roi,Undirected,amelise,2
le-roi,Undirected,exempt,1
le-roi,Undirected,medon,4
le-roi,Undirected,le-pecheur,2
le-roi,Undirected,policaste,1
le-roi,Undirected,agarite,1
le-roi,Undirected,l-exempt,1
le-roi,Undirected,corintie,1
celidor,Undirected,agarite,2
celidor,Undirected,le-flamand,1
celidor,Undirected,medon,4
celidor,Undirected,phenice,3
celidor,Undirected,amelise,2
celidor,Undirected,exempt,1
celidor,Undirected,lyzene,1
celidor,Undirected,corintie,4
celidor,Undirected,le-pecheur,1
celidor,Undirected,policaste,1
celidor,Undirected,l-exempt,1
agarite,Undirected,le-flamand,1
agarite,Undirected,medon,4
agarite,Undirected,lyzene,2
agarite,Undirected,policaste,6
agarite,Undirected,le-cocher,1
agarite,Undirected,lizene,1
agarite,Undirected,corintie,2
agarite,Undirected,phenice,2
agarite,Undirected,amelise,2
agarite,Undirected,l-exempt,1
le-flamand,Undirected,medon,1
medon,Undirected,phenice,4
medon,Undirected,amelise,2
medon,Undirected,exempt,1
medon,Undirected,lyzene,1
medon,Undirected,lizene,2
medon,Undirected,corintie,3
medon,Undirected,le-pecheur,2
medon,Undirected,policaste,1
medon,Undirected,l-exempt,1
phenice,Undirected,amelise,3
phenice,Undirected,exempt,1
phenice,Undirected,le-pecheur,2
phenice,Undirected,policaste,2
phenice,Undirected,l-exempt,1
phenice,Undirected,corintie,1
amelise,Undirected,exempt,1
amelise,Undirected,policaste,2
amelise,Undirected,l-exempt,1
amelise,Undirected,corintie,1
lyzene,Undirected,policaste,1
lyzene,Undirected,corintie,2
lyzene,Undirected,lizene,1
policaste,Undirected,le-cocher,1
policaste,Undirected,l-exempt,1
policaste,Undirected,corintie,1
corintie,Undirected,lizene,2
corintie,Undirected,l-exempt,1
premier-pecheur,Undirected,second-pecheur,1
