Source,Type,Target,Weight
don-alvares,Undirected,don-gusman,1
don-alvares,Undirected,alvares,1
don-gusman,Undirected,alvares,5
don-gusman,Undirected,alzire,5
don-gusman,Undirected,zamore,3
don-gusman,Undirected,gusman,3
don-gusman,Undirected,alonze,1
alvares,Undirected,monteze,1
alvares,Undirected,zamore,5
alvares,Undirected,alzire,5
alvares,Undirected,gusman,3
alvares,Undirected,alonze,1
monteze,Undirected,alzire,2
monteze,Undirected,zamore,2
monteze,Undirected,garde,1
alzire,Undirected,emire,4
alzire,Undirected,cephane,1
alzire,Undirected,zamore,7
alzire,Undirected,gusman,2
alzire,Undirected,alonze,2
gusman,Undirected,zamore,2
zamore,Undirected,americain,2
zamore,Undirected,garde,1
zamore,Undirected,alonze,1
emire,Undirected,cephane,1
