Source,Type,Target,Weight
zenobie,Undirected,berenice,2
zenobie,Undirected,perside,11
zenobie,Undirected,helvidius,6
zenobie,Undirected,phraarte,11
zenobie,Undirected,rhadamiste,2
zenobie,Undirected,tiridate,2
zenobie,Undirected,helvitius,1
zenobie,Undirected,leontin,1
zenobie,Undirected,corbulon,3
zenobie,Undirected,un-garde,1
perside,Undirected,helvidius,7
perside,Undirected,phraarte,11
perside,Undirected,rhadamiste,2
perside,Undirected,tiridate,2
perside,Undirected,helvitius,1
perside,Undirected,leontin,1
perside,Undirected,corbulon,3
perside,Undirected,un-garde,1
helvidius,Undirected,phraarte,6
helvidius,Undirected,rhadamiste,2
helvidius,Undirected,tiridate,2
helvidius,Undirected,helvitius,1
helvidius,Undirected,leontin,1
helvidius,Undirected,corbulon,1
phraarte,Undirected,rhadamiste,2
phraarte,Undirected,tiridate,2
phraarte,Undirected,helvitius,1
phraarte,Undirected,leontin,1
phraarte,Undirected,corbulon,3
phraarte,Undirected,un-garde,1
rhadamiste,Undirected,tiridate,2
rhadamiste,Undirected,helvitius,1
rhadamiste,Undirected,leontin,1
tiridate,Undirected,helvitius,1
tiridate,Undirected,leontin,1
helvitius,Undirected,leontin,1
corbulon,Undirected,un-garde,1
