Source,Type,Target,Weight
le-tibre,Undirected,la-seine,1
brute,Undirected,cassie,6
brute,Undirected,porcie,3
brute,Undirected,labeo,1
brute,Undirected,quintus,1
brute,Undirected,albin,1
brute,Undirected,cesar,5
brute,Undirected,antoine,1
brute,Undirected,lepide,1
brute,Undirected,calphurnie,1
brute,Undirected,artemidore,1
cassie,Undirected,porcie,1
cassie,Undirected,labeo,1
cassie,Undirected,quintus,1
cassie,Undirected,albin,1
cassie,Undirected,cesar,1
porcie,Undirected,calphurnie,1
lepide,Undirected,antoine,6
lepide,Undirected,cesar,3
lepide,Undirected,philippus,1
lepide,Undirected,albin,1
antoine,Undirected,cesar,3
antoine,Undirected,philippus,1
antoine,Undirected,albin,1
antoine,Undirected,calphurnie,1
antoine,Undirected,un-citoyen,1
antoine,Undirected,un-autre-citoyen,1
calphurnie,Undirected,cesar,2
calphurnie,Undirected,emilie,1
calphurnie,Undirected,philippus,1
calphurnie,Undirected,un-citoyen,1
cesar,Undirected,philippus,1
cesar,Undirected,artemidore,1
labeo,Undirected,quintus,1
labeo,Undirected,albin,1
quintus,Undirected,albin,1
