Source,Type,Target,Weight
philinte,Undirected,eliante,12
philinte,Undirected,dubois,4
philinte,Undirected,alceste,14
philinte,Undirected,l-avocat,5
philinte,Undirected,le-procureur,2
philinte,Undirected,le-commissaire,1
philinte,Undirected,l-huissier,1
eliante,Undirected,dubois,2
eliante,Undirected,alceste,7
eliante,Undirected,l-avocat,2
dubois,Undirected,alceste,8
dubois,Undirected,l-avocat,4
dubois,Undirected,le-commissaire,1
dubois,Undirected,l-huissier,1
alceste,Undirected,l-avocat,6
alceste,Undirected,le-procureur,3
alceste,Undirected,le-commissaire,1
alceste,Undirected,l-huissier,1
l-avocat,Undirected,le-procureur,1
l-avocat,Undirected,le-commissaire,1
l-avocat,Undirected,l-huissier,1
le-commissaire,Undirected,l-huissier,1
