Source,Type,Target,Weight
pancrace,Undirected,polydas,3
pancrace,Undirected,lidiane,2
pancrace,Undirected,floridon,3
pancrace,Undirected,amarille,2
pancrace,Undirected,pysandre,4
pancrace,Undirected,cleanide,2
pancrace,Undirected,luciane,6
pancrace,Undirected,le-juge,1
floridon,Undirected,polydas,3
floridon,Undirected,lidiane,5
floridon,Undirected,amarille,4
floridon,Undirected,pysandre,3
floridon,Undirected,cleanide,3
floridon,Undirected,luciane,2
floridon,Undirected,echo,1
floridon,Undirected,la-fortune,1
floridon,Undirected,premier-pecheur,2
floridon,Undirected,second-pecheur,1
floridon,Undirected,le-juge,2
floridon,Undirected,le-procureur,1
floridon,Undirected,le-greffier,1
polydas,Undirected,lidiane,5
polydas,Undirected,amarille,4
polydas,Undirected,pysandre,5
polydas,Undirected,cleanide,3
polydas,Undirected,luciane,3
polydas,Undirected,echo,1
polydas,Undirected,la-fortune,1
polydas,Undirected,le-juge,1
lidiane,Undirected,amarille,3
lidiane,Undirected,pysandre,4
lidiane,Undirected,cleanide,3
lidiane,Undirected,luciane,2
lidiane,Undirected,echo,1
lidiane,Undirected,la-fortune,1
lidiane,Undirected,premier-pecheur,1
lidiane,Undirected,second-pecheur,1
lidiane,Undirected,le-juge,2
lidiane,Undirected,le-procureur,1
lidiane,Undirected,le-greffier,1
amarille,Undirected,pysandre,3
amarille,Undirected,cleanide,3
amarille,Undirected,luciane,2
amarille,Undirected,echo,1
amarille,Undirected,la-fortune,1
amarille,Undirected,premier-pecheur,1
amarille,Undirected,le-juge,1
pysandre,Undirected,cleanide,5
pysandre,Undirected,luciane,5
pysandre,Undirected,echo,1
pysandre,Undirected,la-fortune,1
pysandre,Undirected,le-juge,1
cleanide,Undirected,luciane,3
cleanide,Undirected,echo,1
cleanide,Undirected,la-fortune,1
cleanide,Undirected,le-juge,1
luciane,Undirected,le-juge,1
echo,Undirected,la-fortune,1
premier-pecheur,Undirected,second-pecheur,1
le-juge,Undirected,le-procureur,1
le-juge,Undirected,le-greffier,1
le-procureur,Undirected,le-greffier,1
