Source,Type,Target,Weight
lisette,Undirected,eraste,2
lisette,Undirected,la-fleche,3
lisette,Undirected,mariane,4
lisette,Undirected,monsieur-bernard,4
lisette,Undirected,thibaut,2
lisette,Undirected,madame-bernard,1
lisette,Undirected,le-cousin,1
eraste,Undirected,la-fleche,3
eraste,Undirected,mariane,1
eraste,Undirected,monsieur-bernard,1
eraste,Undirected,madame-bernard,1
la-fleche,Undirected,mariane,1
la-fleche,Undirected,monsieur-bernard,2
la-fleche,Undirected,madame-bernard,1
mariane,Undirected,le-cousin,1
monsieur-bernard,Undirected,thibaut,8
monsieur-bernard,Undirected,le-soldat,1
monsieur-bernard,Undirected,monsieur-griffard,6
monsieur-bernard,Undirected,le-marquis,5
monsieur-bernard,Undirected,le-baron,2
monsieur-bernard,Undirected,madame-bernard,7
monsieur-bernard,Undirected,le-cousin,1
monsieur-bernard,Undirected,la-cousine,1
monsieur-bernard,Undirected,nicole,1
monsieur-bernard,Undirected,dorante,2
monsieur-bernard,Undirected,premier-houbereau,1
monsieur-bernard,Undirected,deuxieme-houbereau,1
monsieur-bernard,Undirected,troisieme-houbereau,1
thibaut,Undirected,le-marquis,3
thibaut,Undirected,le-baron,2
thibaut,Undirected,monsieur-griffard,3
thibaut,Undirected,dorante,1
monsieur-griffard,Undirected,le-baron,1
monsieur-griffard,Undirected,le-marquis,1
monsieur-griffard,Undirected,dorante,1
monsieur-griffard,Undirected,premier-houbereau,1
monsieur-griffard,Undirected,deuxieme-houbereau,1
monsieur-griffard,Undirected,troisieme-houbereau,1
le-marquis,Undirected,le-baron,3
le-marquis,Undirected,madame-bernard,2
le-baron,Undirected,madame-bernard,1
madame-bernard,Undirected,le-cousin,1
madame-bernard,Undirected,la-cousine,1
le-cousin,Undirected,la-cousine,1
dorante,Undirected,premier-houbereau,2
dorante,Undirected,deuxieme-houbereau,2
dorante,Undirected,troisieme-houbereau,2
premier-houbereau,Undirected,deuxieme-houbereau,2
premier-houbereau,Undirected,troisieme-houbereau,2
deuxieme-houbereau,Undirected,troisieme-houbereau,2
