Source,Type,Target,Weight
choeur-de-musique,Undirected,parthenice,1
choeur-de-musique,Undirected,floridan,1
parthenice,Undirected,floridan,5
parthenice,Undirected,celinde,4
parthenice,Undirected,lucidor,3
parthenice,Undirected,amintor,2
parthenice,Undirected,le-page,1
parthenice,Undirected,l-eunuque,1
parthenice,Undirected,abra,1
parthenice,Undirected,judith,1
parthenice,Undirected,dorice,2
parthenice,Undirected,prevot,1
parthenice,Undirected,fleurimon,1
floridan,Undirected,celinde,5
floridan,Undirected,lucidor,5
floridan,Undirected,amintor,3
floridan,Undirected,le-page,1
floridan,Undirected,l-eunuque,1
floridan,Undirected,abra,1
floridan,Undirected,judith,1
floridan,Undirected,dorice,3
floridan,Undirected,prevot,1
floridan,Undirected,fleurimon,2
floridan,Undirected,alcandre,2
amintor,Undirected,dorice,6
amintor,Undirected,celinde,4
amintor,Undirected,le-page,2
amintor,Undirected,lucidor,3
amintor,Undirected,choeur,2
amintor,Undirected,holoferne,2
amintor,Undirected,moab,2
amintor,Undirected,judith,2
amintor,Undirected,l-eunuque,1
amintor,Undirected,abra,1
amintor,Undirected,prevot,1
amintor,Undirected,fleurimon,1
amintor,Undirected,philindre,1
amintor,Undirected,alcandre,1
dorice,Undirected,celinde,4
dorice,Undirected,le-page,1
dorice,Undirected,choeur,2
dorice,Undirected,holoferne,2
dorice,Undirected,moab,2
dorice,Undirected,judith,2
dorice,Undirected,l-eunuque,1
dorice,Undirected,abra,1
dorice,Undirected,prevot,1
dorice,Undirected,lucidor,3
dorice,Undirected,fleurimon,2
dorice,Undirected,alcandre,2
celinde,Undirected,le-page,2
celinde,Undirected,lucidor,9
celinde,Undirected,l-eunuque,1
celinde,Undirected,abra,1
celinde,Undirected,judith,1
celinde,Undirected,prevot,1
celinde,Undirected,philindre,1
celinde,Undirected,alcandre,3
celinde,Undirected,fleurimon,1
le-page,Undirected,lucidor,1
lucidor,Undirected,philindre,2
lucidor,Undirected,l-eunuque,1
lucidor,Undirected,abra,1
lucidor,Undirected,judith,1
lucidor,Undirected,prevot,1
lucidor,Undirected,alcandre,3
lucidor,Undirected,fleurimon,1
philindre,Undirected,fleurimon,3
choeur,Undirected,holoferne,1
choeur,Undirected,moab,1
akior,Undirected,charmy,1
akior,Undirected,gothomel,1
charmy,Undirected,gothomel,1
holoferne,Undirected,moab,2
holoferne,Undirected,l-eunuque,2
holoferne,Undirected,judith,1
moab,Undirected,judith,1
judith,Undirected,abra,3
judith,Undirected,osias,1
judith,Undirected,l-eunuque,1
judith,Undirected,prevot,1
abra,Undirected,osias,1
abra,Undirected,l-eunuque,1
abra,Undirected,prevot,1
l-eunuque,Undirected,prevot,1
fleurimon,Undirected,alcandre,1
