Source,Type,Target,Weight
tarquin,Undirected,porsenne,7
tarquin,Undirected,marcile,2
tarquin,Undirected,arons,3
tarquin,Undirected,licine,1
tarquin,Undirected,junie,2
tarquin,Undirected,scevole,2
porsenne,Undirected,arons,6
porsenne,Undirected,licine,1
porsenne,Undirected,junie,5
porsenne,Undirected,marcile,3
porsenne,Undirected,scevole,3
marcile,Undirected,arons,4
marcile,Undirected,junie,2
marcile,Undirected,scevole,3
arons,Undirected,licine,1
arons,Undirected,junie,7
arons,Undirected,scevole,3
licine,Undirected,junie,1
junie,Undirected,fulvie,3
junie,Undirected,scevole,5
fulvie,Undirected,scevole,1
