Source,Type,Target,Weight
joseph,Undirected,pilate,3
joseph,Undirected,un-soldat,2
joseph,Undirected,longin,2
joseph,Undirected,nicodeme,1
joseph,Undirected,caïphe,1
pilate,Undirected,un-soldat,3
pilate,Undirected,longin,2
pilate,Undirected,nicodeme,1
pilate,Undirected,caïphe,2
pilate,Undirected,levi,1
pilate,Undirected,passant,1
un-soldat,Undirected,longin,2
un-soldat,Undirected,nicodeme,1
un-soldat,Undirected,caïphe,3
un-soldat,Undirected,levi,1
un-soldat,Undirected,passant,1
longin,Undirected,nicodeme,1
longin,Undirected,caïphe,1
nicodeme,Undirected,caïphe,1
caïphe,Undirected,levi,1
caïphe,Undirected,passant,1
levi,Undirected,passant,1
