Source,Type,Target,Weight
charilas,Undirected,mindate,2
charilas,Undirected,timee,1
mindate,Undirected,agis,1
mindate,Undirected,lisandre,3
mindate,Undirected,leonide,1
mindate,Undirected,timee,2
agis,Undirected,lisandre,6
agis,Undirected,timee,10
agis,Undirected,cleone,3
agis,Undirected,trasimene,1
agis,Undirected,leonide,1
lisandre,Undirected,cleone,6
lisandre,Undirected,timee,5
lisandre,Undirected,leonide,4
lisandre,Undirected,hermodore,1
timee,Undirected,cleone,6
timee,Undirected,leonide,3
timee,Undirected,dorise,1
timee,Undirected,trasimene,5
cleone,Undirected,leonide,2
cleone,Undirected,trasimene,1
leonide,Undirected,dorise,1
leonide,Undirected,hermodore,1
