Source,Type,Target,Weight
soliman,Undirected,acmat,11
soliman,Undirected,rustan,9
soliman,Undirected,osman,2
soliman,Undirected,mustapha,3
soliman,Undirected,la-reine,4
soliman,Undirected,le-soldat,2
soliman,Undirected,seline,1
soliman,Undirected,le-devin,1
soliman,Undirected,persine,4
soliman,Undirected,alvante,3
soliman,Undirected,ormene,1
soliman,Undirected,un-gentilhomme,1
soliman,Undirected,l-ambassadeur-de-perse,1
acmat,Undirected,rustan,6
acmat,Undirected,osman,1
acmat,Undirected,le-devin,1
acmat,Undirected,persine,3
acmat,Undirected,le-soldat,1
acmat,Undirected,alvante,2
acmat,Undirected,la-reine,2
acmat,Undirected,ormene,1
acmat,Undirected,un-gentilhomme,1
acmat,Undirected,l-ambassadeur-de-perse,1
acmat,Undirected,mustapha,1
rustan,Undirected,mustapha,3
rustan,Undirected,osman,1
rustan,Undirected,seline,2
rustan,Undirected,la-reine,3
rustan,Undirected,le-soldat,2
rustan,Undirected,adraste,1
rustan,Undirected,ormene,3
rustan,Undirected,un-messager,1
rustan,Undirected,le-devin,1
rustan,Undirected,persine,2
rustan,Undirected,alvante,1
osman,Undirected,alvante,2
osman,Undirected,la-reine,1
osman,Undirected,mustapha,1
osman,Undirected,persine,1
persine,Undirected,alvante,6
persine,Undirected,le-soldat,3
persine,Undirected,mustapha,4
persine,Undirected,la-reine,2
persine,Undirected,un-gentilhomme,1
persine,Undirected,l-ambassadeur-de-perse,1
alvante,Undirected,la-reine,2
alvante,Undirected,mustapha,2
alvante,Undirected,un-gentilhomme,1
alvante,Undirected,l-ambassadeur-de-perse,1
la-reine,Undirected,seline,5
la-reine,Undirected,le-soldat,1
la-reine,Undirected,ormene,2
la-reine,Undirected,mustapha,2
la-reine,Undirected,un-gentilhomme,1
la-reine,Undirected,l-ambassadeur-de-perse,1
seline,Undirected,le-soldat,1
seline,Undirected,ormene,1
mustapha,Undirected,ormene,3
mustapha,Undirected,adraste,1
mustapha,Undirected,un-messager,1
mustapha,Undirected,le-soldat,1
mustapha,Undirected,un-gentilhomme,1
mustapha,Undirected,l-ambassadeur-de-perse,1
ormene,Undirected,adraste,1
ormene,Undirected,un-messager,1
un-gentilhomme,Undirected,l-ambassadeur-de-perse,1
