Source,Type,Target,Weight
clarimonde,Undirected,lydiane,10
clarimonde,Undirected,melidor,1
clarimonde,Undirected,alcandre,6
clarimonde,Undirected,almazan,5
clarimonde,Undirected,solimont,4
lydiane,Undirected,alcandre,6
lydiane,Undirected,almazan,4
lydiane,Undirected,melidor,1
lydiane,Undirected,solimont,3
melidor,Undirected,almazan,4
melidor,Undirected,solimont,1
melidor,Undirected,alcandre,5
melidor,Undirected,chef,1
melidor,Undirected,argiran,1
almazan,Undirected,solimont,6
almazan,Undirected,alcandre,4
almazan,Undirected,argiran,4
almazan,Undirected,lycas,1
almazan,Undirected,chef,1
solimont,Undirected,alcandre,3
solimont,Undirected,argiran,2
alcandre,Undirected,argiran,1
