Source,Type,Target,Weight
arcas,Undirected,danaüs,2
arcas,Undirected,lyncee,1
danaüs,Undirected,hypermnestre,5
danaüs,Undirected,le-choeur,2
danaüs,Undirected,un-du-choeur,1
danaüs,Undirected,l-ombre,1
danaüs,Undirected,lyncee,4
danaüs,Undirected,le-grand-pretre,1
hypermnestre,Undirected,le-choeur-des-matelots,1
hypermnestre,Undirected,lyncee,6
hypermnestre,Undirected,le-choeur,2
hypermnestre,Undirected,le-grand-pretre,1
hypermnestre,Undirected,choeur-des-fils-d-egyptus,1
hypermnestre,Undirected,l-egyptien,1
hypermnestre,Undirected,choeur-des-argiens,1
le-choeur,Undirected,un-du-choeur,1
le-choeur,Undirected,l-ombre,1
le-choeur,Undirected,lyncee,2
le-choeur,Undirected,le-grand-pretre,1
le-choeur,Undirected,un-paysan,1
le-choeur,Undirected,une-bergere,1
un-du-choeur,Undirected,l-ombre,1
lyncee,Undirected,le-grand-pretre,1
lyncee,Undirected,choeur-des-fils-d-egyptus,1
lyncee,Undirected,l-egyptien,1
lyncee,Undirected,choeur-des-argiens,1
un-paysan,Undirected,une-bergere,1
l-egyptien,Undirected,choeur-des-argiens,1
