Source,Type,Target,Weight
monsieur-rapineau,Undirected,maturin,2
monsieur-rapineau,Undirected,madame-thomas,2
monsieur-rapineau,Undirected,clitandre,2
monsieur-rapineau,Undirected,toinette,1
monsieur-rapineau,Undirected,des-baliveaux,1
monsieur-rapineau,Undirected,eraste,1
maturin,Undirected,toinette,6
maturin,Undirected,des-baliveaux,5
maturin,Undirected,clitandre,4
maturin,Undirected,madame-thomas,1
maturin,Undirected,eraste,1
maturin,Undirected,monsieur-touvenel,1
maturin,Undirected,flamand,1
maturin,Undirected,le-choeur,1
maturin,Undirected,mademoiselle-godefroi,1
maturin,Undirected,flamande,1
maturin,Undirected,mademoiselle-lolotte,1
toinette,Undirected,henriette,6
toinette,Undirected,isabelle,7
toinette,Undirected,madame-thomas,5
toinette,Undirected,clitandre,6
toinette,Undirected,eraste,4
toinette,Undirected,des-baliveaux,6
henriette,Undirected,isabelle,5
henriette,Undirected,madame-thomas,2
henriette,Undirected,clitandre,1
henriette,Undirected,eraste,2
henriette,Undirected,des-baliveaux,1
isabelle,Undirected,madame-thomas,3
isabelle,Undirected,clitandre,2
isabelle,Undirected,eraste,2
isabelle,Undirected,des-baliveaux,2
madame-thomas,Undirected,eraste,3
madame-thomas,Undirected,des-baliveaux,3
madame-thomas,Undirected,clitandre,3
clitandre,Undirected,eraste,2
clitandre,Undirected,des-baliveaux,5
clitandre,Undirected,monsieur-touvenel,1
clitandre,Undirected,flamand,1
clitandre,Undirected,le-choeur,1
clitandre,Undirected,mademoiselle-godefroi,1
clitandre,Undirected,flamande,1
clitandre,Undirected,mademoiselle-lolotte,1
eraste,Undirected,des-baliveaux,2
des-baliveaux,Undirected,monsieur-touvenel,1
des-baliveaux,Undirected,flamand,1
des-baliveaux,Undirected,le-choeur,1
des-baliveaux,Undirected,mademoiselle-godefroi,1
des-baliveaux,Undirected,flamande,1
des-baliveaux,Undirected,mademoiselle-lolotte,1
monsieur-touvenel,Undirected,flamand,1
monsieur-touvenel,Undirected,le-choeur,1
monsieur-touvenel,Undirected,mademoiselle-godefroi,1
monsieur-touvenel,Undirected,flamande,1
monsieur-touvenel,Undirected,mademoiselle-lolotte,1
flamand,Undirected,le-choeur,1
flamand,Undirected,mademoiselle-godefroi,1
flamand,Undirected,flamande,1
flamand,Undirected,mademoiselle-lolotte,1
le-choeur,Undirected,mademoiselle-godefroi,1
le-choeur,Undirected,flamande,1
le-choeur,Undirected,mademoiselle-lolotte,1
mademoiselle-godefroi,Undirected,flamande,1
mademoiselle-godefroi,Undirected,mademoiselle-lolotte,1
flamande,Undirected,mademoiselle-lolotte,1
