Source,Type,Target,Weight
alphenor,Undirected,cephise,4
alphenor,Undirected,anaxandre,2
alphenor,Undirected,prodote,5
alphenor,Undirected,le-roi,3
cephise,Undirected,asterie,6
cephise,Undirected,le-roi,4
cephise,Undirected,prodote,6
cephise,Undirected,alcione,3
cephise,Undirected,anaxandre,3
asterie,Undirected,prodote,3
asterie,Undirected,anaxandre,2
asterie,Undirected,alcione,1
le-roi,Undirected,prodote,5
le-roi,Undirected,alcione,1
le-roi,Undirected,anaxandre,1
prodote,Undirected,anaxandre,3
prodote,Undirected,phedime,1
prodote,Undirected,alcione,1
anaxandre,Undirected,phedime,5
anaxandre,Undirected,alcione,3
