Source,Type,Target,Weight
aglatide,Undirected,elpinice,3
aglatide,Undirected,spitridate,3
aglatide,Undirected,lysander,1
aglatide,Undirected,mandane,1
aglatide,Undirected,agesilas,2
aglatide,Undirected,cotys,1
elpinice,Undirected,spitridate,3
elpinice,Undirected,lysander,1
spitridate,Undirected,cotys,2
spitridate,Undirected,mandane,3
spitridate,Undirected,lysander,1
spitridate,Undirected,agesilas,3
cotys,Undirected,lysander,1
cotys,Undirected,agesilas,2
cotys,Undirected,mandane,1
cotys,Undirected,cleon,1
mandane,Undirected,lysander,1
mandane,Undirected,cleon,1
mandane,Undirected,agesilas,2
lysander,Undirected,cleon,1
lysander,Undirected,agesilas,3
agesilas,Undirected,xenocles,4
