Source,Type,Target,Weight
le-comte,Undirected,leonore,6
le-comte,Undirected,beatrix,5
le-comte,Undirected,don-felix,6
le-comte,Undirected,don-louis,1
le-comte,Undirected,don-pedre,11
le-comte,Undirected,crispin,3
le-comte,Undirected,zamorin,1
le-comte,Undirected,le-prevot,3
le-comte,Undirected,cassandre,2
le-comte,Undirected,la-taillade,1
leonore,Undirected,beatrix,7
leonore,Undirected,don-felix,7
leonore,Undirected,crispin,4
leonore,Undirected,don-pedre,2
leonore,Undirected,cassandre,2
leonore,Undirected,le-prevot,1
beatrix,Undirected,don-felix,5
beatrix,Undirected,crispin,5
beatrix,Undirected,don-pedre,2
beatrix,Undirected,cassandre,1
don-felix,Undirected,crispin,3
don-felix,Undirected,don-pedre,4
don-felix,Undirected,le-prevot,1
crispin,Undirected,don-pedre,6
crispin,Undirected,don-louis,1
crispin,Undirected,zamorin,2
crispin,Undirected,cassandre,3
crispin,Undirected,lisette,2
crispin,Undirected,le-prevot,1
don-louis,Undirected,zamorin,2
don-louis,Undirected,don-pedre,1
zamorin,Undirected,don-pedre,2
zamorin,Undirected,la-taillade,1
zamorin,Undirected,le-prevot,1
don-pedre,Undirected,le-prevot,3
don-pedre,Undirected,cassandre,1
don-pedre,Undirected,lisette,1
don-pedre,Undirected,la-taillade,1
cassandre,Undirected,lisette,2
