Source,Type,Target,Weight
newcastle,Undirected,euric,2
newcastle,Undirected,norfolk,2
newcastle,Undirected,morray,3
newcastle,Undirected,elisabeth,1
euric,Undirected,elisabeth,2
euric,Undirected,morray,1
euric,Undirected,norfolk,2
norfolk,Undirected,elisabeth,3
norfolk,Undirected,marie-stuard,3
norfolk,Undirected,killegre,2
norfolk,Undirected,morray,1
morray,Undirected,lancastre,1
morray,Undirected,elisabeth,5
morray,Undirected,marie-stuard,1
lancastre,Undirected,elisabeth,2
elisabeth,Undirected,marie-stuard,1
marie-stuard,Undirected,killegre,1
marie-stuard,Undirected,melvin,1
