Source,Type,Target,Weight
beatrix,Undirected,fabrice,3
beatrix,Undirected,don-andre,1
beatrix,Undirected,jacinte,1
fabrice,Undirected,don-andre,17
fabrice,Undirected,un-laquais,1
fabrice,Undirected,don-garcie,6
fabrice,Undirected,don-felix,5
fabrice,Undirected,don-juan,10
fabrice,Undirected,jacinte,6
fabrice,Undirected,leonor,3
fabrice,Undirected,isabelle,2
fabrice,Undirected,plusieurs-voix,1
don-andre,Undirected,un-laquais,1
don-andre,Undirected,don-garcie,7
don-andre,Undirected,don-felix,4
don-andre,Undirected,don-juan,7
don-andre,Undirected,leonor,3
don-andre,Undirected,jacinte,3
don-andre,Undirected,isabelle,1
don-garcie,Undirected,leonor,8
don-garcie,Undirected,isabelle,5
don-garcie,Undirected,jacinte,8
don-garcie,Undirected,ignez,2
don-garcie,Undirected,don-felix,5
don-garcie,Undirected,don-juan,3
don-felix,Undirected,jacinte,7
don-felix,Undirected,leonor,7
don-felix,Undirected,ignez,1
don-felix,Undirected,isabelle,3
don-felix,Undirected,don-juan,9
don-felix,Undirected,plusieurs-voix,1
don-juan,Undirected,leonor,7
don-juan,Undirected,jacinte,7
don-juan,Undirected,isabelle,3
don-juan,Undirected,plusieurs-voix,1
leonor,Undirected,isabelle,10
leonor,Undirected,jacinte,17
leonor,Undirected,ignez,2
isabelle,Undirected,jacinte,7
isabelle,Undirected,ignez,2
jacinte,Undirected,ignez,2
